Filename,Predicted Class,Correct,Confidence
00748.ppm,2,False,0.0591591
03241.ppm,15,True,0.060785457
05630.ppm,7,True,0.05507902
02639.ppm,13,True,0.060786817
05156.ppm,28,True,0.060785536
04248.ppm,25,True,0.060684375
03527.ppm,9,True,0.060786817
08472.ppm,8,True,0.060756788
07741.ppm,23,False,0.052468218
11123.ppm,10,True,0.060779247
01330.ppm,10,True,0.060361147
07999.ppm,1,True,0.05512057
09787.ppm,13,True,0.060786817
07972.ppm,3,True,0.053275373
08499.ppm,4,False,0.049182378
05803.ppm,4,True,0.05866224
11876.ppm,5,True,0.05797709
11862.ppm,12,True,0.060786817
05817.ppm,31,True,0.05946099
09793.ppm,19,True,0.060767964
07966.ppm,25,True,0.060786817
02836.ppm,5,True,0.05713044
05181.ppm,38,True,0.060786817
06488.ppm,1,True,0.06078209
09963.ppm,2,True,0.060786445
07796.ppm,8,True,0.056621484
01481.ppm,13,True,0.060765598
00947.ppm,1,True,0.055657864
11692.ppm,3,True,0.055877797
02188.ppm,6,True,0.040672068
03296.ppm,3,True,0.044572774
03282.ppm,2,True,0.06076421
10598.ppm,22,True,0.060786787
01495.ppm,34,True,0.04465362
11686.ppm,17,True,0.060786817
00953.ppm,13,True,0.06078673
09977.ppm,18,True,0.060784556
07782.ppm,8,True,0.060439494
02822.ppm,37,False,0.04789844
05195.ppm,36,True,0.059560843
00952.ppm,15,True,0.060767133
11687.ppm,25,True,0.06078347
01494.ppm,5,False,0.042338677
10599.ppm,4,True,0.06078371
03283.ppm,12,True,0.060786817
05194.ppm,13,True,0.060786817
02823.ppm,12,True,0.06078006
07783.ppm,16,True,0.06078665
09976.ppm,13,True,0.060786817
07797.ppm,18,True,0.060785245
09962.ppm,5,True,0.045072667
06489.ppm,15,True,0.06078039
05180.ppm,11,False,0.042044386
02837.ppm,31,True,0.047151253
03297.ppm,13,True,0.06078681
02189.ppm,8,True,0.060583446
11693.ppm,1,True,0.060656235
00946.ppm,13,True,0.060786817
01480.ppm,25,True,0.060786776
05816.ppm,20,False,0.037812203
11863.ppm,11,True,0.06066098
07967.ppm,5,False,0.037820328
09792.ppm,3,False,0.049538482
08498.ppm,4,True,0.060704216
07973.ppm,23,True,0.05036419
09786.ppm,13,True,0.05849598
11877.ppm,26,True,0.05735159
05802.ppm,30,True,0.050337154
05631.ppm,3,True,0.058981888
03240.ppm,4,True,0.0566001
00749.ppm,30,True,0.06041479
07026.ppm,17,True,0.060786817
08315.ppm,1,True,0.060786817
06338.ppm,26,True,0.060527284
00991.ppm,23,True,0.060786817
11644.ppm,10,True,0.06062602
01457.ppm,5,True,0.05903406
07998.ppm,4,True,0.05754198
01331.ppm,4,True,0.06062119
11122.ppm,3,True,0.047119822
07740.ppm,13,True,0.06072438
08473.ppm,8,False,0.05182111
03526.ppm,10,True,0.060772832
04249.ppm,5,True,0.03757549
05157.ppm,5,True,0.049382284
02638.ppm,28,True,0.060786802
03532.ppm,17,True,0.060786817
05143.ppm,13,True,0.060786776
01325.ppm,26,True,0.06062558
11136.ppm,38,False,0.041477367
09779.ppm,16,True,0.037572335
07754.ppm,2,True,0.06075818
08467.ppm,16,True,0.06078587
10228.ppm,9,True,0.06078001
11888.ppm,25,True,0.060786817
07032.ppm,4,True,0.05489806
08301.ppm,25,True,0.060785804
11650.ppm,7,False,0.036354892
00985.ppm,10,True,0.060767893
01443.ppm,4,True,0.06068342
12359.ppm,13,True,0.060786817
05625.ppm,31,False,0.030351385
03254.ppm,37,False,0.041255355
00775.ppm,4,True,0.04480212
10566.ppm,11,True,0.060497202
08329.ppm,38,True,0.060781468
09037.ppm,1,True,0.06078681
11678.ppm,38,True,0.06075302
06304.ppm,38,True,0.060786817
02162.ppm,9,True,0.0607578
12371.ppm,28,True,0.052371573
04513.ppm,1,True,0.05971195
04275.ppm,38,True,0.060786817
12417.ppm,4,True,0.060784962
02604.ppm,2,True,0.039353803
09751.ppm,34,True,0.060786817
06462.ppm,31,True,0.060140014
10200.ppm,38,False,0.037170675
09989.ppm,7,False,0.04421457
00013.ppm,5,False,0.03863149
01319.ppm,35,True,0.056560073
09745.ppm,3,True,0.040257126
06476.ppm,31,False,0.039870597
10214.ppm,18,False,0.033154815
07768.ppm,16,True,0.059122443
00007.ppm,12,True,0.060627323
04261.ppm,25,True,0.060786817
12403.ppm,28,True,0.039604273
02610.ppm,27,True,0.060756765
02176.ppm,12,False,0.051519424
05619.ppm,3,True,0.033386074
12365.ppm,25,True,0.060782835
04507.ppm,17,True,0.060786817
03268.ppm,12,True,0.060564
00761.ppm,13,True,0.060786817
10572.ppm,22,True,0.060781863
09023.ppm,5,False,0.044215333
06310.ppm,31,False,0.038429454
06847.ppm,1,True,0.06024414
07581.ppm,13,True,0.06076995
04088.ppm,2,False,0.035357647
05396.ppm,8,True,0.060443528
04936.ppm,38,True,0.060785394
03081.ppm,13,True,0.06078681
00588.ppm,5,True,0.060525008
10943.ppm,9,True,0.05496535
01696.ppm,17,True,0.060786817
11485.ppm,33,True,0.060786817
01682.ppm,8,False,0.041253902
10957.ppm,32,False,0.047497634
11491.ppm,9,True,0.049163416
12198.ppm,38,True,0.060786057
04922.ppm,12,True,0.04406962
03095.ppm,35,True,0.042753145
05382.ppm,2,True,0.06078521
06853.ppm,5,False,0.03488344
07595.ppm,38,True,0.060786817
03903.ppm,12,True,0.05874659
09590.ppm,5,False,0.034008883
08856.ppm,18,False,0.042840265
01872.ppm,9,True,0.05635058
01866.ppm,9,True,0.06078676
09584.ppm,9,True,0.058355175
08842.ppm,1,True,0.059882082
03917.ppm,31,True,0.060677562
05355.ppm,28,True,0.060786262
12629.ppm,10,True,0.06032157
03724.ppm,38,True,0.060786556
06884.ppm,31,True,0.039839376
08671.ppm,18,True,0.042414624
07542.ppm,17,True,0.060786802
11320.ppm,12,True,0.060786787
01133.ppm,4,True,0.05856822
10980.ppm,37,True,0.060786817
01655.ppm,13,True,0.06017171
11446.ppm,6,True,0.06006668
09209.ppm,5,True,0.057803433
08117.ppm,4,True,0.060784105
10758.ppm,10,True,0.06075454
07224.ppm,4,True,0.06076976
03042.ppm,4,False,0.033147153
05433.ppm,11,True,0.060786802
03056.ppm,31,False,0.037624877
04739.ppm,1,False,0.059637636
05427.ppm,38,True,0.060786817
02348.ppm,8,False,0.042808454
01641.ppm,13,True,0.0607864
10994.ppm,3,True,0.060444057
11452.ppm,4,True,0.06065818
01899.ppm,38,True,0.05448541
08103.ppm,2,True,0.060786817
07230.ppm,11,True,0.03861039
00239.ppm,18,True,0.057900872
06890.ppm,11,True,0.060786784
08665.ppm,12,True,0.060786817
07556.ppm,38,True,0.060786817
11334.ppm,13,True,0.059523
06648.ppm,38,True,0.060786817
01127.ppm,8,True,0.04102858
05341.ppm,25,True,0.060786817
03730.ppm,25,True,0.06078669
00211.ppm,38,True,0.057377443
10002.ppm,20,True,0.06067663
06660.ppm,12,True,0.06078659
09553.ppm,27,True,0.06078397
08895.ppm,18,False,0.045517698
02406.ppm,34,True,0.060786817
12615.ppm,10,True,0.056757987
05369.ppm,36,False,0.040429376
04077.ppm,29,True,0.05909875
03718.ppm,33,True,0.060786817
04711.ppm,5,False,0.04092735
12173.ppm,4,True,0.060411356
02360.ppm,11,False,0.03519085
01669.ppm,38,True,0.057848845
06106.ppm,5,True,0.044562314
09235.ppm,4,True,0.06078511
07218.ppm,11,True,0.060783956
10764.ppm,2,True,0.060786817
00577.ppm,2,True,0.06078681
06112.ppm,12,True,0.060779672
09221.ppm,9,True,0.06078681
10770.ppm,38,True,0.060786724
00563.ppm,18,True,0.05422765
04705.ppm,2,True,0.06078681
12167.ppm,39,True,0.060786817
02374.ppm,7,False,0.058431137
02412.ppm,38,True,0.058663275
12601.ppm,38,True,0.060784526
04063.ppm,1,True,0.05884936
00205.ppm,9,True,0.060213234
10016.ppm,30,True,0.051188253
08659.ppm,8,True,0.06020167
06674.ppm,38,True,0.060786422
09547.ppm,21,False,0.028278446
11308.ppm,32,True,0.044411726
08881.ppm,12,True,0.026032852
10189.ppm,9,True,0.060749214
06933.ppm,5,True,0.060748994
01084.ppm,2,True,0.043270867
11297.ppm,10,True,0.060693678
03693.ppm,8,True,0.057535667
04842.ppm,11,True,0.051819377
05584.ppm,17,True,0.050673373
10837.ppm,38,False,0.04859663
07393.ppm,10,True,0.059581134
06099.ppm,20,True,0.060690634
10823.ppm,18,True,0.038370766
07387.ppm,37,False,0.038691007
04856.ppm,13,True,0.060786817
05590.ppm,13,True,0.06078681
02599.ppm,30,True,0.048466176
03687.ppm,10,True,0.05978936
06927.ppm,5,True,0.060748804
01090.ppm,16,True,0.06077546
11283.ppm,9,True,0.055414196
03877.ppm,1,True,0.06077488
08922.ppm,17,True,0.06078673
09382.ppm,28,True,0.05867602
01906.ppm,2,True,0.06078681
09396.ppm,7,True,0.051508572
01912.ppm,9,True,0.060751706
08088.ppm,2,True,0.060742926
08936.ppm,15,True,0.05987666
03863.ppm,1,False,0.060417093
03650.ppm,4,True,0.060664386
05221.ppm,31,True,0.06073881
03888.ppm,13,True,0.030892635
01047.ppm,11,True,0.053172283
11254.ppm,31,True,0.059656408
06728.ppm,13,True,0.060786817
08705.ppm,28,False,0.036428127
07436.ppm,8,True,0.03756153
00359.ppm,10,True,0.0607409
08063.ppm,30,True,0.050710045
07350.ppm,15,True,0.060782976
11532.ppm,11,True,0.058835384
01721.ppm,13,True,0.060786817
04881.ppm,10,True,0.06032981
02228.ppm,25,False,0.031152308
05547.ppm,25,True,0.060778685
04659.ppm,5,True,0.05758588
03136.ppm,1,True,0.05584084
04895.ppm,11,True,0.060786724
05553.ppm,9,True,0.06078676
03122.ppm,18,True,0.060786683
08077.ppm,3,True,0.028428832
10638.ppm,13,True,0.060786787
07344.ppm,9,True,0.059892256
11526.ppm,9,True,0.059520587
09369.ppm,6,True,0.052243374
01735.ppm,12,True,0.06078574
01053.ppm,34,True,0.060786817
11240.ppm,38,True,0.060786817
08711.ppm,41,True,0.060779024
07422.ppm,35,True,0.060786817
03644.ppm,17,True,0.033582244
05235.ppm,5,True,0.05602115
06714.ppm,17,True,0.060786817
09427.ppm,10,True,0.060330685
11268.ppm,11,True,0.05991909
10176.ppm,23,False,0.039561186
08739.ppm,35,True,0.06078583
00365.ppm,11,True,0.056678075
04103.ppm,17,True,0.060786676
02572.ppm,5,True,0.048492886
02214.ppm,4,True,0.06076635
12007.ppm,38,True,0.060475353
04665.ppm,12,True,0.060786407
00403.ppm,1,False,0.05847707
10610.ppm,33,True,0.060784224
06072.ppm,23,False,0.032744836
09341.ppm,2,True,0.037190076
00417.ppm,14,True,0.060786784
07378.ppm,33,True,0.02920014
10604.ppm,25,True,0.060771998
06066.ppm,12,True,0.059188053
09355.ppm,35,True,0.060786817
01709.ppm,30,True,0.041949812
02200.ppm,7,True,0.060662147
12013.ppm,14,True,0.060333893
04671.ppm,25,True,0.060702994
03678.ppm,10,True,0.06077934
04117.ppm,41,False,0.047975734
05209.ppm,13,True,0.06078681
02566.ppm,2,True,0.054000024
06700.ppm,2,True,0.031943325
09433.ppm,31,True,0.060342476
10162.ppm,2,True,0.060759827
00371.ppm,18,True,0.050380852
07191.ppm,12,True,0.060782194
00826.ppm,15,True,0.06078681
05786.ppm,42,True,0.033463035
04498.ppm,2,True,0.060779113
02957.ppm,28,True,0.059361916
03491.ppm,2,True,0.060735956
11095.ppm,5,False,0.03990212
01286.ppm,11,True,0.060785837
09802.ppm,14,True,0.060783483
00198.ppm,11,False,0.052100375
11081.ppm,1,True,0.06024647
01292.ppm,14,True,0.059947375
09816.ppm,1,True,0.06078658
02943.ppm,18,True,0.060583375
03485.ppm,30,False,0.04004294
12588.ppm,10,True,0.060437772
05792.ppm,2,False,0.03697285
07185.ppm,21,False,0.05234923
00832.ppm,1,True,0.06078591
05962.ppm,16,True,0.06078657
11917.ppm,3,True,0.04893192
09180.ppm,17,True,0.060786683
07813.ppm,7,True,0.06069942
07807.ppm,12,True,0.06078665
11903.ppm,9,True,0.060786817
09194.ppm,10,True,0.05996914
05976.ppm,2,True,0.04408258
03334.ppm,3,True,0.05747665
12239.ppm,10,True,0.06043426
05745.ppm,4,True,0.052252978
01523.ppm,13,True,0.060786817
11730.ppm,17,True,0.034183662
07152.ppm,12,True,0.060786083
08261.ppm,5,False,0.030309368
07634.ppm,4,True,0.06072807
08507.ppm,38,True,0.060786817
10348.ppm,1,True,0.059422374
11056.ppm,2,False,0.038759198
09619.ppm,11,True,0.036517702
01245.ppm,28,True,0.060783934
05023.ppm,25,True,0.060784478
02994.ppm,17,True,0.06074145
03452.ppm,1,True,0.060786262
02758.ppm,5,True,0.04209105
05037.ppm,13,True,0.06078617
02980.ppm,9,False,0.051710095
04329.ppm,35,True,0.060786407
03446.ppm,4,True,0.06035734
07620.ppm,2,True,0.055410653
08513.ppm,1,True,0.060558878
11042.ppm,25,True,0.060786802
01251.ppm,1,True,0.060592256
01537.ppm,39,True,0.060786817
06258.ppm,26,True,0.036538314
11724.ppm,4,False,0.035768975
07146.ppm,37,False,0.03792015
08275.ppm,11,True,0.06078299
00629.ppm,17,True,0.06078569
03320.ppm,30,False,0.05128268
05989.ppm,3,True,0.056167066
05751.ppm,1,True,0.047908727
09143.ppm,8,True,0.046339776
06270.ppm,35,True,0.060786817
10412.ppm,4,True,0.060454708
00601.ppm,11,True,0.060786817
03308.ppm,7,True,0.06008525
04467.ppm,12,True,0.060786817
05779.ppm,30,True,0.042228617
12205.ppm,2,False,0.060246762
02016.ppm,5,False,0.028880233
02770.ppm,12,True,0.060786817
12563.ppm,31,False,0.056119457
04301.ppm,3,True,0.053999215
00167.ppm,14,True,0.060629036
10374.ppm,38,True,0.060769323
07608.ppm,26,True,0.06019393
09625.ppm,18,True,0.06078676
06516.ppm,40,True,0.054847904
01279.ppm,0,True,0.06073067
00173.ppm,25,True,0.05620089
10360.ppm,14,True,0.051264413
09631.ppm,38,True,0.060786586
06502.ppm,4,True,0.055809632
02764.ppm,2,True,0.054634523
12577.ppm,11,True,0.03551936
04315.ppm,13,True,0.060786817
04473.ppm,2,False,0.03795304
12211.ppm,28,True,0.05529317
02002.ppm,8,True,0.031835485
09157.ppm,11,True,0.057250068
11718.ppm,1,False,0.055172488
06264.ppm,21,True,0.059561674
10406.ppm,1,False,0.041216046
08249.ppm,4,False,0.05269692
00615.ppm,10,True,0.06076304
03421.ppm,28,True,0.038774062
05050.ppm,25,True,0.060785536
06559.ppm,4,True,0.06063461
11025.ppm,17,True,0.060786776
01236.ppm,23,True,0.060745314
00128.ppm,1,True,0.060780544
07647.ppm,25,True,0.04084037
08574.ppm,20,False,0.02979371
07121.ppm,5,True,0.06031174
08212.ppm,4,False,0.0521576
01550.ppm,13,True,0.060786817
00896.ppm,15,True,0.06034819
11743.ppm,4,True,0.059853453
05736.ppm,30,False,0.05457765
02059.ppm,9,True,0.060713083
03347.ppm,35,True,0.060786724
04428.ppm,8,True,0.053312276
05722.ppm,35,True,0.060748044
03353.ppm,37,True,0.060786817
07135.ppm,7,True,0.060132157
08206.ppm,1,True,0.06078542
10449.ppm,3,True,0.043111976
01544.ppm,25,True,0.060786746
11757.ppm,31,True,0.058970284
00882.ppm,10,True,0.03023374
09118.ppm,36,True,0.040862225
11031.ppm,7,True,0.05432909
01222.ppm,29,True,0.06070499
07653.ppm,33,True,0.06078665
08560.ppm,23,True,0.060785893
03435.ppm,2,True,0.060633626
12538.ppm,29,False,0.048873406
05044.ppm,35,True,0.060786817
09656.ppm,3,True,0.034092423
11019.ppm,11,True,0.04797529
06565.ppm,9,True,0.060786817
00114.ppm,31,False,0.05363349
10307.ppm,5,True,0.060673714
08548.ppm,14,True,0.06078674
04372.ppm,18,True,0.05448311
02703.ppm,38,True,0.060786642
12510.ppm,4,True,0.05967311
12276.ppm,32,False,0.057366107
02065.ppm,18,True,0.029834792
04414.ppm,19,True,0.05647167
10461.ppm,29,True,0.056549005
00672.ppm,36,True,0.060763244
09130.ppm,13,True,0.060786817
06203.ppm,14,True,0.060786817
10475.ppm,18,True,0.060743865
07109.ppm,5,True,0.0445754
00666.ppm,14,True,0.060777634
01578.ppm,3,True,0.057471044
09124.ppm,13,True,0.060786817
06217.ppm,22,True,0.06060767
12262.ppm,38,False,0.04090957
02071.ppm,12,True,0.060786817
04400.ppm,28,False,0.04509799
04366.ppm,15,True,0.0607833
03409.ppm,13,True,0.060786817
02717.ppm,23,True,0.0511678
05078.ppm,12,True,0.060786802
12504.ppm,25,True,0.060786013
09642.ppm,14,True,0.060786817
06571.ppm,13,True,0.060786787
00100.ppm,2,False,0.03755537
10313.ppm,9,True,0.05137704
09871.ppm,38,True,0.06078643
07684.ppm,15,False,0.031221867
05093.ppm,20,False,0.033012163
02924.ppm,5,True,0.060679615
03384.ppm,4,True,0.048263233
12289.ppm,2,True,0.060786817
01593.ppm,10,True,0.04364544
00855.ppm,10,True,0.060755577
11780.ppm,36,True,0.060786817
11958.ppm,28,True,0.060786705
01587.ppm,37,False,0.04045877
11794.ppm,1,True,0.05648857
00841.ppm,10,True,0.059818394
00699.ppm,2,True,0.057943806
03390.ppm,4,True,0.042086337
05939.ppm,35,True,0.03944832
05087.ppm,2,False,0.03874951
02930.ppm,1,False,0.037216924
04399.ppm,1,True,0.04111645
09865.ppm,4,True,0.06068408
07690.ppm,7,True,0.050976813
07848.ppm,36,False,0.055833843
02918.ppm,20,False,0.032936353
09695.ppm,2,True,0.060565602
07860.ppm,4,True,0.060713947
00869.ppm,16,True,0.06078094
11964.ppm,5,False,0.049380366
05911.ppm,31,False,0.02840733
05905.ppm,10,True,0.056497727
11970.ppm,2,True,0.044436987
09859.ppm,26,True,0.060388904
09681.ppm,4,True,0.059544053
07874.ppm,14,True,0.05321622
03145.ppm,9,True,0.05667377
05534.ppm,4,False,0.034990564
12048.ppm,38,True,0.057302378
11541.ppm,26,True,0.060765672
10887.ppm,10,True,0.06048198
01752.ppm,31,True,0.041694846
08010.ppm,23,True,0.060786422
07323.ppm,5,True,0.041315656
08776.ppm,9,True,0.06077152
10139.ppm,2,True,0.036730908
07445.ppm,25,True,0.060577203
06983.ppm,5,True,0.056897014
01034.ppm,23,False,0.032207217
11227.ppm,7,True,0.059805375
09468.ppm,10,True,0.06075861
05252.ppm,1,True,0.060574297
03623.ppm,2,True,0.060401272
05246.ppm,20,True,0.060785472
02529.ppm,5,True,0.050376754
03637.ppm,7,True,0.05907933
04158.ppm,4,True,0.05580566
08762.ppm,9,True,0.060786817
07451.ppm,7,True,0.060752295
06997.ppm,11,True,0.060585715
01020.ppm,14,True,0.06078614
11233.ppm,28,True,0.05897442
11555.ppm,10,True,0.060084835
06029.ppm,25,True,0.060786817
01746.ppm,38,False,0.0358351
10893.ppm,25,True,0.05955557
00458.ppm,39,True,0.060786817
08004.ppm,8,False,0.039262738
07337.ppm,9,True,0.04554943
03151.ppm,2,True,0.060786784
05520.ppm,34,True,0.060786817
06001.ppm,35,True,0.055980433
09332.ppm,2,True,0.059425175
00470.ppm,4,False,0.056267183
10663.ppm,2,True,0.06066929
04616.ppm,38,True,0.060686223
03179.ppm,7,True,0.060578834
02267.ppm,12,True,0.060786817
12074.ppm,12,True,0.060786817
05508.ppm,13,True,0.060786817
02501.ppm,12,True,0.060784414
04170.ppm,4,True,0.060679916
07479.ppm,1,True,0.06077583
10105.ppm,7,True,0.056692764
00316.ppm,2,True,0.060786817
08992.ppm,9,True,0.05487231
01008.ppm,13,False,0.023921674
06767.ppm,8,True,0.05899272
09454.ppm,7,True,0.054366544
10111.ppm,10,True,0.06055168
00302.ppm,2,True,0.045328848
08986.ppm,8,True,0.053790137
06773.ppm,13,True,0.060786817
09440.ppm,5,True,0.036031917
02515.ppm,11,True,0.049979247
04164.ppm,5,True,0.060483538
04602.ppm,21,False,0.044768337
02273.ppm,16,True,0.060783245
12060.ppm,37,True,0.060786817
06015.ppm,5,True,0.06070646
09326.ppm,28,True,0.06058867
11569.ppm,5,True,0.060680892
00464.ppm,2,True,0.06078681
10677.ppm,1,True,0.053919084
08038.ppm,31,True,0.04221588
01949.ppm,10,True,0.060786076
11582.ppm,9,True,0.05621302
10844.ppm,18,True,0.047575533
01791.ppm,11,True,0.060781553
04831.ppm,7,True,0.056602247
02298.ppm,7,True,0.060786724
03186.ppm,13,True,0.060786437
05291.ppm,25,True,0.059294693
03838.ppm,4,False,0.03543688
06798.ppm,2,True,0.055623826
07486.ppm,13,True,0.060786817
06940.ppm,38,True,0.06078669
08979.ppm,23,True,0.060779776
07492.ppm,10,True,0.06075086
06954.ppm,31,True,0.060763434
05285.ppm,12,True,0.05123448
04825.ppm,7,False,0.0327414
03192.ppm,3,True,0.058688667
10688.ppm,5,True,0.058685575
11596.ppm,5,True,0.055922985
01785.ppm,11,False,0.02918624
10850.ppm,2,True,0.05834028
01975.ppm,12,True,0.060786817
10878.ppm,11,False,0.060604848
08951.ppm,13,True,0.060786817
09497.ppm,20,False,0.04522448
08789.ppm,5,True,0.060782984
03804.ppm,11,False,0.035902206
03810.ppm,1,True,0.060786523
08945.ppm,12,False,0.028026214
09483.ppm,4,True,0.053473197
06968.ppm,21,False,0.027869651
01961.ppm,20,True,0.06078657
04819.ppm,11,True,0.038010005
05440.ppm,12,True,0.060784146
04986.ppm,1,True,0.060786787
03031.ppm,1,True,0.060681693
08164.ppm,29,True,0.055135258
07257.ppm,2,True,0.06078537
00538.ppm,10,True,0.058942128
01626.ppm,38,True,0.06078681
11435.ppm,30,True,0.026678478
06149.ppm,31,False,0.058879986
11353.ppm,16,True,0.059406847
01140.ppm,8,True,0.05626841
08602.ppm,2,False,0.04860157
07531.ppm,38,True,0.060786802
04038.ppm,23,False,0.045919184
03757.ppm,10,False,0.029731466
02449.ppm,9,True,0.054595202
05326.ppm,4,True,0.060785607
03743.ppm,31,True,0.060638964
05332.ppm,25,True,0.05830026
11347.ppm,1,True,0.06045454
09508.ppm,2,False,0.056759406
01154.ppm,10,True,0.06078242
08616.ppm,28,True,0.06078552
10059.ppm,22,True,0.05957556
07525.ppm,31,False,0.043733757
08170.ppm,10,True,0.06064969
07243.ppm,41,True,0.06078631
01632.ppm,25,True,0.060786262
11421.ppm,13,True,0.06078674
05454.ppm,5,True,0.052703902
12128.ppm,38,True,0.060786817
04992.ppm,2,True,0.05734515
03025.ppm,30,True,0.05936886
10717.ppm,37,False,0.02596987
08158.ppm,7,True,0.0607745
00504.ppm,23,True,0.03813983
06175.ppm,2,True,0.059425835
09246.ppm,31,False,0.04170533
11409.ppm,30,False,0.03764494
12100.ppm,13,True,0.060784504
02313.ppm,1,True,0.06077911
04762.ppm,31,False,0.04948953
04004.ppm,8,True,0.05740791
02475.ppm,38,True,0.060786717
06613.ppm,5,False,0.038459666
09520.ppm,17,True,0.060786817
00262.ppm,18,True,0.057385176
10071.ppm,4,True,0.05942375
06607.ppm,3,False,0.055645265
09534.ppm,35,True,0.06078199
01168.ppm,2,True,0.055115413
00276.ppm,34,True,0.060786817
07519.ppm,35,True,0.059654154
10065.ppm,18,True,0.05915508
04010.ppm,4,True,0.060676347
02461.ppm,38,True,0.060786802
12114.ppm,6,True,0.04682977
05468.ppm,2,True,0.06076283
02307.ppm,1,True,0.04239594
03019.ppm,38,True,0.06071802
04776.ppm,13,True,0.060786817
10703.ppm,8,True,0.0447102
00510.ppm,8,True,0.057595268
06161.ppm,6,True,0.051103856
09252.ppm,5,True,0.056491498
10930.ppm,1,True,0.049098954
07294.ppm,14,True,0.0607739
05483.ppm,7,True,0.050399866
04945.ppm,31,False,0.037824627
03794.ppm,10,False,0.059468646
06834.ppm,12,True,0.060785577
11390.ppm,1,True,0.060786776
08819.ppm,18,True,0.04347476
01183.ppm,18,False,0.055137757
00289.ppm,13,True,0.060786817
06820.ppm,3,False,0.0449043
11384.ppm,34,True,0.060786817
01197.ppm,9,True,0.060777895
03958.ppm,22,True,0.050338514
03780.ppm,25,True,0.060786255
04789.ppm,4,False,0.032757435
05497.ppm,31,True,0.060572326
04951.ppm,36,False,0.06000573
10924.ppm,17,True,0.060786817
01829.ppm,38,True,0.060786817
07280.ppm,4,True,0.060642086
04979.ppm,38,True,0.060786817
09285.ppm,35,True,0.060786817
01801.ppm,22,True,0.060786717
06808.ppm,38,True,0.060689263
08825.ppm,13,True,0.060786817
03970.ppm,8,True,0.060375195
03964.ppm,37,False,0.055010185
08831.ppm,38,True,0.060786817
10918.ppm,10,True,0.059552364
09291.ppm,11,True,0.060786787
01815.ppm,10,True,0.06077433
12458.ppm,10,True,0.060759027
05124.ppm,12,True,0.060785275
03555.ppm,5,True,0.060749866
02893.ppm,22,True,0.056084603
07733.ppm,11,True,0.06074397
08400.ppm,25,True,0.060786817
01342.ppm,13,True,0.060779553
11151.ppm,10,True,0.060786184
11637.ppm,5,False,0.05101954
09078.ppm,23,True,0.058335394
01424.ppm,12,True,0.060786817
07055.ppm,10,True,0.06078495
08366.ppm,38,True,0.060786817
10529.ppm,38,True,0.06078681
03233.ppm,25,True,0.05876585
05642.ppm,11,True,0.06078665
04548.ppm,14,True,0.060479965
03227.ppm,37,False,0.06054859
02139.ppm,15,False,0.037781235
05656.ppm,17,True,0.060786787
11623.ppm,25,True,0.060169995
01430.ppm,13,True,0.060786817
07041.ppm,31,True,0.056567628
08372.ppm,33,True,0.060786817
07727.ppm,2,False,0.05217969
08414.ppm,4,True,0.05607212
00048.ppm,18,True,0.029496592
01356.ppm,28,True,0.06078676
06439.ppm,10,False,0.048014954
11145.ppm,8,True,0.058711533
05130.ppm,18,True,0.060770154
03541.ppm,5,True,0.060375966
02887.ppm,28,False,0.027979862
10273.ppm,38,True,0.057130963
00060.ppm,38,True,0.060786817
09722.ppm,34,True,0.060786817
06411.ppm,38,True,0.060786817
05118.ppm,4,True,0.050687913
12464.ppm,4,True,0.060188603
02677.ppm,6,True,0.060784068
03569.ppm,13,True,0.060786713
04206.ppm,10,True,0.06076193
04560.ppm,2,False,0.039548136
02111.ppm,17,True,0.060786817
12302.ppm,18,True,0.059191126
09044.ppm,4,True,0.060504686
06377.ppm,13,True,0.060186025
01418.ppm,4,True,0.06072918
00706.ppm,12,True,0.060775943
10515.ppm,2,False,0.060748585
07069.ppm,13,False,0.04309932
09050.ppm,5,False,0.036166452
06363.ppm,2,False,0.036213003
00712.ppm,11,True,0.0425867
10501.ppm,4,True,0.056539908
04574.ppm,2,True,0.060085088
02105.ppm,6,True,0.060773205
12316.ppm,36,True,0.060786746
12470.ppm,29,True,0.053575296
02663.ppm,4,False,0.037361383
04212.ppm,17,True,0.060786817
10267.ppm,7,True,0.060585532
08428.ppm,23,False,0.053857468
00074.ppm,5,True,0.037749045
09736.ppm,13,True,0.060783166
11179.ppm,12,True,0.060786817
06405.ppm,10,True,0.058670707
07928.ppm,6,True,0.03518718
01381.ppm,9,True,0.06077958
11192.ppm,21,True,0.043054555
09905.ppm,13,True,0.060786817
03596.ppm,38,True,0.060786817
02850.ppm,25,True,0.0558801
02688.ppm,7,True,0.057821944
05681.ppm,16,True,0.060784005
05859.ppm,5,True,0.059300218
07096.ppm,15,False,0.042018127
06388.ppm,13,True,0.060786817
00921.ppm,25,True,0.059425548
11838.ppm,9,True,0.05866997
07082.ppm,9,True,0.060786802
00935.ppm,11,True,0.060457148
05695.ppm,12,True,0.060786817
03582.ppm,38,True,0.060782935
02844.ppm,7,False,0.033557788
01395.ppm,42,True,0.05606505
11186.ppm,8,True,0.05905604
10298.ppm,10,True,0.06078413
09911.ppm,1,True,0.05098127
07914.ppm,4,True,0.06012233
09939.ppm,10,True,0.057144195
11810.ppm,33,True,0.05840013
08399.ppm,13,True,0.060786776
09087.ppm,26,False,0.02705041
05865.ppm,3,True,0.06045654
05871.ppm,18,True,0.03345511
11804.ppm,1,False,0.05659613
